Run id,Trial,CrossOver,Mutation,Population Size,Evaluation,Time,Solution
14,5,0.8,0.001953125,100,50000,1067,981.0
14,6,0.8,0.001953125,100,50000,1068,986.0
14,7,0.8,0.001953125,100,50000,1068,988.0
14,8,0.8,0.001953125,100,50000,1066,980.0
14,9,0.8,0.001953125,100,50000,1068,982.0
15,0,0.8,0.001953125,150,50100,1075,969.0
15,1,0.8,0.001953125,150,50100,1079,964.0
15,2,0.8,0.001953125,150,50100,1078,965.0
15,3,0.8,0.001953125,150,50100,1079,957.0
15,4,0.8,0.001953125,150,50100,1072,960.0
15,5,0.8,0.001953125,150,50100,1078,956.0
15,6,0.8,0.001953125,150,50100,1083,957.0
15,7,0.8,0.001953125,150,50100,1073,956.0
15,8,0.8,0.001953125,150,50100,1077,965.0
15,9,0.8,0.001953125,150,50100,1080,954.0
16,0,0.8,0.0029296875,50,50000,1064,976.0
16,1,0.8,0.0029296875,50,50000,1068,968.0
