algorithm,CUT,criterion,Size,Length,MutationScore,Coverage,Covered_Goals,Total_Goals,Total_Time,BranchCoverage,BZUTestExecutionTime
IBEA,org.apache.commons.math3.linear.MatrixUtils,BRANCH;BZU_TIME;BZU_LENGTH,20,77,0.175675676,0.870020964,99,161,638635,0.610062893,73
IBEA,org.apache.commons.math3.dfp.DfpDec,BRANCH;BZU_TIME;BZU_LENGTH,8,10,0,0.685990338,10,140,603053,0.057971014,5
IBEA,org.apache.commons.math3.distribution.fitting.MultivariateNormalMixtureExpectationMaximization,BRANCH;BZU_TIME;BZU_LENGTH,12,33,0.073943662,0.828282828,34,68,611418,0.484848485,87
IBEA,org.apache.commons.math3.analysis.FunctionUtils,BRANCH;BZU_TIME;BZU_LENGTH,13,29,0.077777778,0.730360934,32,159,608739,0.191082803,14
IBEA,org.apache.commons.math3.optim.univariate.BrentOptimizer,BRANCH;BZU_TIME;BZU_LENGTH,3,9,0,0.697777778,9,77,603180,0.093333333,2
IBEA,org.apache.commons.math3.linear.SchurTransformer,BRANCH;BZU_TIME;BZU_LENGTH,8,46,0.191666667,0.971014493,86,94,617402,0.913043478,29
IBEA,com.google.common.math.BigIntegerMath,BRANCH;BZU_TIME;BZU_LENGTH,34,97,0.556433409,0.972431078,124,135,644231,0.917293233,555
IBEA,com.google.common.cache.CacheBuilderSpec,BRANCH;BZU_TIME;BZU_LENGTH,22,64,0.132992327,0.827423168,70,143,618434,0.482269504,4
IBEA,com.google.common.util.concurrent.Monitor,BRANCH;BZU_TIME;BZU_LENGTH,14,37,0.010204082,0.701570681,22,193,605347,0.104712042,3
IBEA,com.google.common.base.Utf8,BRANCH;BZU_TIME;BZU_LENGTH,18,64,0.350498339,0.915343915,49,65,607451,0.746031746,2
IBEA,org.jdom2.output.SAXOutputter,BRANCH;BZU_TIME;BZU_LENGTH,41,146,0.371134021,0.944444444,77,92,614529,0.833333333,11
IBEA,org.jdom2.output.XMLOutputter,BRANCH;BZU_TIME;BZU_LENGTH,25,78,0.823529412,0.951612903,55,64,610241,0.85483871,9
IBEA,org.jdom2.Verifier,BRANCH;BZU_TIME;BZU_LENGTH,47,123,0.328046143,0.886883273,186,279,612147,0.664259928,2
IBEA,org.joda.time.format.PeriodFormatterBuilder,BRANCH;BZU_TIME;BZU_LENGTH,49,215,0.164890282,0.859527922,333,581,626774,0.571675302,32
IBEA,org.joda.time.base.BasePeriod,BRANCH;BZU_TIME;BZU_LENGTH,19,70,0.375,0.936708861,66,81,615248,0.810126582,7
IBEA,org.joda.time.chrono.BasicMonthOfYearDateTimeField,BRANCH;BZU_TIME;BZU_LENGTH,21,78,0.657992565,0.952380952,56,65,616575,0.857142857,9
IBEA,org.joda.time.chrono.LimitChronology,BRANCH;BZU_TIME;BZU_LENGTH,21,93,0.185667752,0.892857143,77,114,617077,0.669642857,20
IBEA,JSci.maths.symbolic.SimpleCharStream,BRANCH;BZU_TIME;BZU_LENGTH,30,86,0.115541922,0.96031746,76,86,620766,0.880952381,30
IBEA,JSci.maths.SpecialMath,BRANCH;BZU_TIME;BZU_LENGTH,33,91,0.234620887,0.954081633,171,198,617445,0.862244898,5
IBEA,JSci.maths.LinearMath,BRANCH;BZU_TIME;BZU_LENGTH,15,65,0.148659004,0.930025445,209,264,616130,0.790076336,23
IBEA,org.tartarus.snowball.ext.turkishStemmer,BRANCH;BZU_TIME;BZU_LENGTH,15,38,0.129981606,0.818417639,236,516,609333,0.455252918,23
IBEA,org.tartarus.snowball.ext.italianStemmer,BRANCH;BZU_TIME;BZU_LENGTH,14,32,0.170846395,0.849415205,127,230,608131,0.548245614,18
IBEA,org.tartarus.snowball.ext.englishStemmer,BRANCH;BZU_TIME;BZU_LENGTH,25,64,0.13163482,0.903448276,208,292,612324,0.710344828,11
IBEA,gnu.trove.decorator.TDoubleShortMapDecorator,BRANCH;BZU_TIME;BZU_LENGTH,22,97,0.449541284,0.904761905,57,79,605869,0.714285714,9
IBEA,gnu.trove.decorator.TShortByteMapDecorator,BRANCH;BZU_TIME;BZU_LENGTH,25,106,0.41322314,0.913419913,59,79,605740,0.74025974,12
IBEA,gnu.trove.impl.hash.TCharHash,BRANCH;BZU_TIME;BZU_LENGTH,9,46,0.288278775,0.95,53,62,610291,0.85,6
IBEA,gnu.trove.impl.hash.TFloatCharHash,BRANCH;BZU_TIME;BZU_LENGTH,14,84,0.226384365,0.877394636,57,89,612819,0.632183908,11
IBEA,gnu.trove.impl.hash.TFloatDoubleHash,BRANCH;BZU_TIME;BZU_LENGTH,14,82,0.233956133,0.862068966,53,89,607975,0.586206897,8
IBEA,org.znerd.xmlenc.XMLChecker,BRANCH;BZU_TIME;BZU_LENGTH,16,19,0.063571034,0.774388568,394,1215,610467,0.323165705,7
IBEA,org.znerd.xmlenc.XMLEncoder,BRANCH;BZU_TIME;BZU_LENGTH,31,85,0.466903073,0.924908425,143,184,606511,0.774725275,5
IBEA,com.ib.client.ExecutionFilter,BRANCH;BZU_TIME;BZU_LENGTH,9,29,0.52,1,22,22,185768,1,1
IBEA,com.ib.client.OrderState,BRANCH;BZU_TIME;BZU_LENGTH,9,36,0.416666667,1,24,24,60174,1,3
IBEA,com.ib.client.ComboLeg,BRANCH;BZU_TIME;BZU_LENGTH,10,35,0.646464646,1,23,23,128115,1,0
IBEA,org.apache.commons.cli.HelpFormatter,BRANCH;BZU_TIME;BZU_LENGTH,32,104,0.187991021,0.958333333,128,146,700844,0.875,277
IBEA,org.apache.commons.cli.Option,BRANCH;BZU_TIME;BZU_LENGTH,43,118,0.549407115,0.986394558,96,100,610117,0.959183673,3
IBEA,org.apache.commons.collections4.list.TreeList,BRANCH;BZU_TIME;BZU_LENGTH,26,130,0.303786575,0.95585997,192,221,611356,0.867579909,8
IBEA,org.apache.commons.collections4.sequence.SequencesComparator,BRANCH;BZU_TIME;BZU_LENGTH,4,39,0.225609756,0.985018727,87,91,613028,0.95505618,7
IBEA,org.apache.commons.lang3.ClassUtils,BRANCH;BZU_TIME;BZU_LENGTH,52,106,0.400914634,0.869674185,166,268,613527,0.616541353,12
IBEA,org.apache.commons.lang3.ArrayUtils,BRANCH;BZU_TIME;BZU_LENGTH,111,256,0.257678629,0.808827744,510,1165,630327,0.436801376,10
IBEA,org.apache.commons.lang3.text.StrBuilder,BRANCH;BZU_TIME;BZU_LENGTH,116,330,0.197911227,0.865874363,360,591,650554,0.607809847,49
IBEA,org.apache.commons.lang3.time.DateUtils,BRANCH;BZU_TIME;BZU_LENGTH,48,146,0.328707085,0.898210291,209,300,661542,0.694630872,6
IBEA,org.apache.commons.lang3.BooleanUtils,BRANCH;BZU_TIME;BZU_LENGTH,67,140,0.430141287,0.877987421,170,267,614244,0.633962264,7
IBEA,org.apache.commons.lang3.Conversion,BRANCH;BZU_TIME;BZU_LENGTH,69,136,0.089951657,0.82591623,372,766,618455,0.484293194,2
IBEA,org.apache.commons.math3.linear.RectangularCholeskyDecomposition,BRANCH;BZU_TIME;BZU_LENGTH,5,20,0.691823899,1,33,33,33334,1,3
IBEA,org.apache.commons.math3.analysis.interpolation.TricubicSplineInterpolatingFunction,BRANCH;BZU_TIME;BZU_LENGTH,15,61,0,0.795833333,33,82,612609,0.3875,4
IBEA,org.apache.commons.math3.optim.nonlinear.scalar.noderiv.AbstractSimplex,BRANCH;BZU_TIME;BZU_LENGTH,15,81,0.319088319,0.949152542,52,61,620178,0.847457627,54
IBEA,org.apache.commons.math3.linear.MatrixUtils,BRANCH;BZU_TIME;BZU_LENGTH,26,100,0.222128378,0.882599581,105,161,624789,0.647798742,12
IBEA,org.apache.commons.math3.dfp.DfpDec,BRANCH;BZU_TIME;BZU_LENGTH,8,10,0,0.685990338,10,140,605940,0.057971014,7
IBEA,org.apache.commons.math3.distribution.fitting.MultivariateNormalMixtureExpectationMaximization,BRANCH;BZU_TIME;BZU_LENGTH,12,31,0.066901408,0.828282828,34,68,611158,0.484848485,3
IBEA,org.apache.commons.math3.analysis.FunctionUtils,BRANCH;BZU_TIME;BZU_LENGTH,13,28,0.133333333,0.732484076,33,159,611420,0.197452229,5
IBEA,org.apache.commons.math3.optim.univariate.BrentOptimizer,BRANCH;BZU_TIME;BZU_LENGTH,3,5,0,0.697777778,9,77,605868,0.093333333,427
IBEA,org.apache.commons.math3.linear.SchurTransformer,BRANCH;BZU_TIME;BZU_LENGTH,7,26,0.144047619,0.949275362,80,94,621689,0.847826087,40
IBEA,com.google.common.math.BigIntegerMath,BRANCH;BZU_TIME;BZU_LENGTH,31,99,0.520316027,0.969924812,123,135,923305,0.909774436,1036
IBEA,com.google.common.cache.CacheBuilderSpec,BRANCH;BZU_TIME;BZU_LENGTH,25,77,0.222506394,0.860520095,84,143,616657,0.581560284,2
IBEA,com.google.common.util.concurrent.Monitor,BRANCH;BZU_TIME;BZU_LENGTH,14,36,0.010204082,0.701570681,22,193,605020,0.104712042,5
IBEA,com.google.common.base.Utf8,BRANCH;BZU_TIME;BZU_LENGTH,14,46,0.320598007,0.878306878,42,65,610136,0.634920635,3
IBEA,org.jdom2.output.SAXOutputter,BRANCH;BZU_TIME;BZU_LENGTH,39,147,0.371134021,0.937037037,75,92,613219,0.811111111,7
IBEA,org.jdom2.output.XMLOutputter,BRANCH;BZU_TIME;BZU_LENGTH,25,90,0.823529412,0.962365591,57,64,613952,0.887096774,7
IBEA,org.jdom2.Verifier,BRANCH;BZU_TIME;BZU_LENGTH,44,113,0.349675559,0.876052948,178,279,615365,0.635379061,346
IBEA,org.joda.time.format.PeriodFormatterBuilder,BRANCH;BZU_TIME;BZU_LENGTH,54,203,0.223824451,0.847438112,318,581,628402,0.545768566,7
IBEA,org.joda.time.base.BasePeriod,BRANCH;BZU_TIME;BZU_LENGTH,20,73,0.286184211,0.945147679,68,81,616269,0.835443038,14
IBEA,org.joda.time.chrono.BasicMonthOfYearDateTimeField,BRANCH;BZU_TIME;BZU_LENGTH,23,87,0.70260223,0.978835979,61,65,616666,0.936507937,5
IBEA,org.joda.time.chrono.LimitChronology,BRANCH;BZU_TIME;BZU_LENGTH,26,142,0.195439739,0.910714286,83,114,618850,0.723214286,20
IBEA,JSci.maths.symbolic.SimpleCharStream,BRANCH;BZU_TIME;BZU_LENGTH,25,55,0.083844581,0.944444444,73,86,615087,0.845238095,29
IBEA,JSci.maths.SpecialMath,BRANCH;BZU_TIME;BZU_LENGTH,33,112,0.285765379,0.954081633,171,198,615191,0.862244898,3
IBEA,JSci.maths.LinearMath,BRANCH;BZU_TIME;BZU_LENGTH,14,46,0.159386973,0.889312977,177,264,618547,0.667938931,73
IBEA,org.tartarus.snowball.ext.turkishStemmer,BRANCH;BZU_TIME;BZU_LENGTH,15,40,0.123237278,0.814526589,230,516,611847,0.443579767,62
IBEA,org.tartarus.snowball.ext.italianStemmer,BRANCH;BZU_TIME;BZU_LENGTH,16,37,0.167711599,0.859649123,134,230,610036,0.578947368,14
IBEA,org.tartarus.snowball.ext.englishStemmer,BRANCH;BZU_TIME;BZU_LENGTH,23,57,0.114649682,0.896551724,202,292,607568,0.689655172,15
IBEA,gnu.trove.decorator.TDoubleShortMapDecorator,BRANCH;BZU_TIME;BZU_LENGTH,23,101,0.467889908,0.909090909,58,79,611793,0.727272727,7
IBEA,gnu.trove.decorator.TShortByteMapDecorator,BRANCH;BZU_TIME;BZU_LENGTH,21,81,0.363636364,0.909090909,58,79,607329,0.727272727,2
IBEA,gnu.trove.impl.hash.TCharHash,BRANCH;BZU_TIME;BZU_LENGTH,12,59,0.344244984,0.961111111,55,62,614567,0.883333333,10
IBEA,gnu.trove.impl.hash.TFloatCharHash,BRANCH;BZU_TIME;BZU_LENGTH,17,77,0.273615635,0.881226054,58,89,619464,0.643678161,18
IBEA,gnu.trove.impl.hash.TFloatDoubleHash,BRANCH;BZU_TIME;BZU_LENGTH,15,62,0.253452478,0.862068966,53,89,608135,0.586206897,11
IBEA,org.znerd.xmlenc.XMLChecker,BRANCH;BZU_TIME;BZU_LENGTH,15,21,0.080707573,0.773289365,390,1215,614556,0.319868096,5
IBEA,org.znerd.xmlenc.XMLEncoder,BRANCH;BZU_TIME;BZU_LENGTH,25,70,0.336879433,0.866300366,111,184,606591,0.598901099,3
IBEA,com.ib.client.ExecutionFilter,BRANCH;BZU_TIME;BZU_LENGTH,10,32,0.405714286,1,22,22,476409,1,3
IBEA,com.ib.client.OrderState,BRANCH;BZU_TIME;BZU_LENGTH,10,35,0.283333333,1,24,24,49147,1,0
IBEA,com.ib.client.ComboLeg,BRANCH;BZU_TIME;BZU_LENGTH,8,33,0.671717172,1,23,23,75853,1,2
IBEA,org.apache.commons.cli.HelpFormatter,BRANCH;BZU_TIME;BZU_LENGTH,29,99,0.168911336,0.949074074,124,146,766806,0.847222222,211
IBEA,org.apache.commons.cli.Option,BRANCH;BZU_TIME;BZU_LENGTH,46,115,0.584980237,0.993197279,98,100,607452,0.979591837,6
IBEA,org.apache.commons.collections4.list.TreeList,BRANCH;BZU_TIME;BZU_LENGTH,22,114,0.2616179,0.943683409,184,221,615706,0.831050228,9
IBEA,org.apache.commons.collections4.sequence.SequencesComparator,BRANCH;BZU_TIME;BZU_LENGTH,5,44,0.314634146,0.985018727,87,91,611309,0.95505618,5
IBEA,org.apache.commons.lang3.ClassUtils,BRANCH;BZU_TIME;BZU_LENGTH,45,95,0.375601926,0.860902256,157,268,613042,0.582706767,4
IBEA,org.apache.commons.lang3.ArrayUtils,BRANCH;BZU_TIME;BZU_LENGTH,97,240,0.257516974,0.803382058,490,1165,620374,0.419604471,9
IBEA,org.apache.commons.lang3.text.StrBuilder,BRANCH;BZU_TIME;BZU_LENGTH,109,304,0.222280244,0.858517261,345,591,649194,0.582342954,26
IBEA,org.apache.commons.lang3.time.DateUtils,BRANCH;BZU_TIME;BZU_LENGTH,51,136,0.351351351,0.889261745,201,300,635738,0.667785235,13
IBEA,org.apache.commons.lang3.BooleanUtils,BRANCH;BZU_TIME;BZU_LENGTH,73,128,0.458398744,0.885534591,176,267,610089,0.656603774,2
IBEA,org.apache.commons.lang3.Conversion,BRANCH;BZU_TIME;BZU_LENGTH,75,150,0.098584254,0.828097731,385,766,621174,0.501308901,2
IBEA,org.apache.commons.math3.linear.RectangularCholeskyDecomposition,BRANCH;BZU_TIME;BZU_LENGTH,4,17,0.603773585,1,33,33,25494,1,8
IBEA,org.apache.commons.math3.analysis.interpolation.TricubicSplineInterpolatingFunction,BRANCH;BZU_TIME;BZU_LENGTH,13,51,0,0.7875,31,82,618212,0.3625,3
IBEA,org.apache.commons.math3.optim.nonlinear.scalar.noderiv.AbstractSimplex,BRANCH;BZU_TIME;BZU_LENGTH,17,88,0.393162393,0.971751412,56,61,618346,0.915254237,13
IBEA,org.apache.commons.math3.linear.MatrixUtils,BRANCH;BZU_TIME;BZU_LENGTH,25,143,0.233952703,0.899371069,113,161,649304,0.698113208,129
IBEA,org.apache.commons.math3.dfp.DfpDec,BRANCH;BZU_TIME;BZU_LENGTH,9,11,0,0.685990338,10,140,606087,0.057971014,8
IBEA,org.apache.commons.math3.distribution.fitting.MultivariateNormalMixtureExpectationMaximization,BRANCH;BZU_TIME;BZU_LENGTH,12,39,0.073943662,0.828282828,34,68,612546,0.484848485,37
IBEA,org.apache.commons.math3.analysis.FunctionUtils,BRANCH;BZU_TIME;BZU_LENGTH,12,42,0.155555556,0.734607219,34,159,608066,0.203821656,21
IBEA,org.apache.commons.math3.optim.univariate.BrentOptimizer,BRANCH;BZU_TIME;BZU_LENGTH,4,27,0,0.697777778,9,77,604266,0.093333333,1
IBEA,org.apache.commons.math3.linear.SchurTransformer,BRANCH;BZU_TIME;BZU_LENGTH,8,45,0.172619048,0.971014493,86,94,620480,0.913043478,57
IBEA,com.google.common.math.BigIntegerMath,BRANCH;BZU_TIME;BZU_LENGTH,34,99,0.505643341,0.972431078,124,135,619849,0.917293233,11
IBEA,com.google.common.cache.CacheBuilderSpec,BRANCH;BZU_TIME;BZU_LENGTH,22,68,0.171355499,0.829787234,71,143,610537,0.489361702,12
IBEA,com.google.common.util.concurrent.Monitor,BRANCH;BZU_TIME;BZU_LENGTH,13,35,0.010204082,0.701570681,22,193,606799,0.104712042,4
IBEA,com.google.common.base.Utf8,BRANCH;BZU_TIME;BZU_LENGTH,15,55,0.34717608,0.888888889,44,65,605325,0.666666667,4
IBEA,org.jdom2.output.SAXOutputter,BRANCH;BZU_TIME;BZU_LENGTH,38,141,0.298969072,0.92962963,73,92,614475,0.788888889,3
IBEA,org.jdom2.output.XMLOutputter,BRANCH;BZU_TIME;BZU_LENGTH,29,89,0.823529412,0.978494624,60,64,609974,0.935483871,6
IBEA,org.jdom2.Verifier,BRANCH;BZU_TIME;BZU_LENGTH,52,85,0.382840663,0.880866426,180,279,620117,0.642599278,6
IBEA,org.joda.time.format.PeriodFormatterBuilder,BRANCH;BZU_TIME;BZU_LENGTH,59,284,0.198119122,0.833621186,296,581,626304,0.507772021,11
IBEA,org.joda.time.base.BasePeriod,BRANCH;BZU_TIME;BZU_LENGTH,22,77,0.335526316,0.924050633,63,81,612850,0.772151899,10
IBEA,org.joda.time.chrono.BasicMonthOfYearDateTimeField,BRANCH;BZU_TIME;BZU_LENGTH,25,109,0.747211896,0.978835979,61,65,622408,0.936507937,8
IBEA,org.joda.time.chrono.LimitChronology,BRANCH;BZU_TIME;BZU_LENGTH,23,115,0.159609121,0.898809524,79,114,619520,0.6875,23
IBEA,JSci.maths.symbolic.SimpleCharStream,BRANCH;BZU_TIME;BZU_LENGTH,25,68,0.101226994,0.94047619,71,86,618422,0.821428571,13
IBEA,JSci.maths.SpecialMath,BRANCH;BZU_TIME;BZU_LENGTH,23,106,0.243204578,0.950680272,170,198,620010,0.857142857,7
IBEA,JSci.maths.LinearMath,BRANCH;BZU_TIME;BZU_LENGTH,15,62,0.162452107,0.922391858,203,264,647214,0.767175573,40
IBEA,org.tartarus.snowball.ext.turkishStemmer,BRANCH;BZU_TIME;BZU_LENGTH,16,39,0.141630901,0.850194553,285,516,612262,0.550583658,23
IBEA,org.tartarus.snowball.ext.italianStemmer,BRANCH;BZU_TIME;BZU_LENGTH,17,40,0.181818182,0.855263158,131,230,606502,0.565789474,11
IBEA,org.tartarus.snowball.ext.englishStemmer,BRANCH;BZU_TIME;BZU_LENGTH,19,45,0.116772824,0.901149425,206,292,608208,0.703448276,10
IBEA,gnu.trove.decorator.TDoubleShortMapDecorator,BRANCH;BZU_TIME;BZU_LENGTH,17,83,0.339449541,0.909090909,58,79,611781,0.727272727,9
IBEA,gnu.trove.decorator.TShortByteMapDecorator,BRANCH;BZU_TIME;BZU_LENGTH,19,72,0.314049587,0.909090909,58,79,611308,0.727272727,7
IBEA,gnu.trove.impl.hash.TCharHash,BRANCH;BZU_TIME;BZU_LENGTH,12,81,0.361140444,0.977777778,58,62,616194,0.933333333,8
IBEA,gnu.trove.impl.hash.TFloatCharHash,BRANCH;BZU_TIME;BZU_LENGTH,16,76,0.267915309,0.885057471,59,89,628102,0.655172414,42
IBEA,gnu.trove.impl.hash.TFloatDoubleHash,BRANCH;BZU_TIME;BZU_LENGTH,14,72,0.245329001,0.877394636,57,89,613164,0.632183908,6
IBEA,org.znerd.xmlenc.XMLChecker,BRANCH;BZU_TIME;BZU_LENGTH,14,18,0.071310116,0.773564166,391,1215,619355,0.320692498,6
IBEA,org.znerd.xmlenc.XMLEncoder,BRANCH;BZU_TIME;BZU_LENGTH,28,80,0.427895981,0.904761905,132,184,610954,0.714285714,4
IBEA,com.ib.client.OrderState,BRANCH;BZU_TIME;BZU_LENGTH,10,35,0.405555556,1,24,24,76456,1,0
NSGAII,com.ib.client.ExecutionFilter,BRANCH;BZU_TIME;BZU_LENGTH,9,33,0.337142857,1,22,22,26636,1,2
NSGAII,com.ib.client.OrderState,BRANCH;BZU_TIME;BZU_LENGTH,10,52,0.466666667,1,24,24,5118,1,4
NSGAII,com.ib.client.ComboLeg,BRANCH;BZU_TIME;BZU_LENGTH,9,28,0.580808081,1,21,23,6678,0.952380952,0
NSGAII,org.apache.commons.cli.HelpFormatter,BRANCH;BZU_TIME;BZU_LENGTH,36,124,0.188552189,0.972222222,134,146,696379,0.916666667,205
NSGAII,org.apache.commons.cli.Option,BRANCH;BZU_TIME;BZU_LENGTH,47,118,0.588932806,1,100,100,16006,1,4
NSGAII,org.apache.commons.collections4.list.TreeList,BRANCH;BZU_TIME;BZU_LENGTH,34,210,0.407917384,0.98325723,210,221,610194,0.949771689,14
NSGAII,org.apache.commons.collections4.sequence.SequencesComparator,BRANCH;BZU_TIME;BZU_LENGTH,5,71,0.292682927,0.988764045,88,91,606977,0.966292135,4
NSGAII,org.apache.commons.lang3.ClassUtils,BRANCH;BZU_TIME;BZU_LENGTH,74,141,0.6035313,0.92481203,208,268,612876,0.77443609,9
NSGAII,org.apache.commons.lang3.ArrayUtils,BRANCH;BZU_TIME;BZU_LENGTH,308,677,0.51632719,0.929779306,926,1165,642999,0.794496991,19
NSGAII,org.apache.commons.lang3.text.StrBuilder,BRANCH;BZU_TIME;BZU_LENGTH,240,692,0.361009574,0.990379174,575,591,659416,0.972835314,48
NSGAII,org.apache.commons.lang3.time.DateUtils,BRANCH;BZU_TIME;BZU_LENGTH,107,280,0.455076698,0.994407159,295,300,681166,0.983221477,16
NSGAII,org.apache.commons.lang3.BooleanUtils,BRANCH;BZU_TIME;BZU_LENGTH,118,183,0.689167975,0.972327044,248,267,613135,0.928301887,14
NSGAII,org.apache.commons.lang3.Conversion,BRANCH;BZU_TIME;BZU_LENGTH,228,421,0.225310773,0.931064572,608,766,632999,0.793193717,16
NSGAII,org.apache.commons.math3.linear.RectangularCholeskyDecomposition,BRANCH;BZU_TIME;BZU_LENGTH,5,22,0.628930818,1,33,33,5604,1,26
NSGAII,org.apache.commons.math3.analysis.interpolation.TricubicSplineInterpolatingFunction,BRANCH;BZU_TIME;BZU_LENGTH,21,102,0.162790698,0.95,70,82,614303,0.85,23
NSGAII,org.apache.commons.math3.optim.nonlinear.scalar.noderiv.AbstractSimplex,BRANCH;BZU_TIME;BZU_LENGTH,19,111,0.39031339,0.994350282,60,61,614157,0.983050847,53
NSGAII,org.apache.commons.math3.linear.MatrixUtils,BRANCH;BZU_TIME;BZU_LENGTH,56,235,0.185810811,0.972746331,150,161,667668,0.93081761,324
NSGAII,org.apache.commons.math3.dfp.DfpDec,BRANCH;BZU_TIME;BZU_LENGTH,8,10,0,0.685990338,9,140,603151,0.057971014,4
NSGAII,org.apache.commons.math3.analysis.FunctionUtils,BRANCH;BZU_TIME;BZU_LENGTH,11,39,0.081481481,0.734607219,34,159,612327,0.203821656,25
NSGAII,org.apache.commons.math3.optim.univariate.BrentOptimizer,BRANCH;BZU_TIME;BZU_LENGTH,4,9,0.02173913,0.697777778,9,77,602941,0.093333333,4
NSGAII,org.apache.commons.math3.linear.SchurTransformer,BRANCH;BZU_TIME;BZU_LENGTH,6,150,0.127380952,0.971014493,84,94,1017663,0.913043478,77
NSGAII,com.google.common.math.BigIntegerMath,BRANCH;BZU_TIME;BZU_LENGTH,37,102,0.571106095,0.977443609,126,135,626440,0.932330827,77
NSGAII,com.google.common.cache.CacheBuilderSpec,BRANCH;BZU_TIME;BZU_LENGTH,57,218,0.291560102,0.988179669,138,143,616987,0.964539007,7
NSGAII,com.google.common.util.concurrent.Monitor,BRANCH;BZU_TIME;BZU_LENGTH,14,35,0.010204082,0.701570681,22,193,608368,0.104712042,9
NSGAII,com.google.common.base.Utf8,BRANCH;BZU_TIME;BZU_LENGTH,19,81,0.313953488,0.936507937,53,65,605329,0.80952381,8
NSGAII,org.jdom2.output.SAXOutputter,BRANCH;BZU_TIME;BZU_LENGTH,52,227,0.494845361,0.992592593,90,92,613299,0.977777778,8
NSGAII,org.jdom2.output.XMLOutputter,BRANCH;BZU_TIME;BZU_LENGTH,30,103,0.823529412,0.983870968,61,64,618302,0.951612903,14
NSGAII,org.jdom2.Verifier,BRANCH;BZU_TIME;BZU_LENGTH,74,135,0.468637347,0.949458484,237,279,616538,0.848375451,18
NSGAII,org.joda.time.format.PeriodFormatterBuilder,BRANCH;BZU_TIME;BZU_LENGTH,107,795,0.393103448,0.957397812,507,581,666535,0.872193437,71
NSGAII,org.joda.time.base.BasePeriod,BRANCH;BZU_TIME;BZU_LENGTH,28,109,0.503289474,0.983122363,77,81,614983,0.949367089,11
NSGAII,org.joda.time.chrono.BasicMonthOfYearDateTimeField,BRANCH;BZU_TIME;BZU_LENGTH,23,90,0.713754647,0.989417989,63,65,613596,0.968253968,13
NSGAII,JSci.maths.symbolic.SimpleCharStream,BRANCH;BZU_TIME;BZU_LENGTH,35,86,0.119631902,0.984126984,82,86,627069,0.952380952,40
NSGAII,JSci.maths.SpecialMath,BRANCH;BZU_TIME;BZU_LENGTH,33,111,0.254291845,0.957482993,173,198,612242,0.87244898,26
NSGAII,JSci.maths.LinearMath,BRANCH;BZU_TIME;BZU_LENGTH,22,91,0.249042146,0.955470738,229,264,648355,0.866412214,82
NSGAII,org.tartarus.snowball.ext.turkishStemmer,BRANCH;BZU_TIME;BZU_LENGTH,29,77,0.169221337,0.881971466,334,516,615560,0.645914397,86
NSGAII,org.tartarus.snowball.ext.italianStemmer,BRANCH;BZU_TIME;BZU_LENGTH,26,68,0.200626959,0.887426901,153,230,608092,0.662280702,30
NSGAII,org.tartarus.snowball.ext.englishStemmer,BRANCH;BZU_TIME;BZU_LENGTH,45,106,0.147558386,0.943678161,243,292,609653,0.831034483,13
NSGAII,gnu.trove.decorator.TDoubleShortMapDecorator,BRANCH;BZU_TIME;BZU_LENGTH,20,89,0.431192661,0.909090909,58,79,609229,0.727272727,7
NSGAII,gnu.trove.decorator.TShortByteMapDecorator,BRANCH;BZU_TIME;BZU_LENGTH,23,96,0.487603306,0.909090909,58,79,606905,0.727272727,9
NSGAII,gnu.trove.impl.hash.TCharHash,BRANCH;BZU_TIME;BZU_LENGTH,13,78,0.370644139,0.983333333,59,62,618911,0.95,11
NSGAII,gnu.trove.impl.hash.TFloatCharHash,BRANCH;BZU_TIME;BZU_LENGTH,15,87,0.236970684,0.888888889,60,89,617156,0.666666667,10
NSGAII,gnu.trove.impl.hash.TFloatDoubleHash,BRANCH;BZU_TIME;BZU_LENGTH,15,71,0.243704305,0.888888889,59,89,611625,0.655172414,5
NSGAII,org.znerd.xmlenc.XMLChecker,BRANCH;BZU_TIME;BZU_LENGTH,23,28,0.117191819,0.779884584,414,1215,614785,0.339653751,7
NSGAII,org.znerd.xmlenc.XMLEncoder,BRANCH;BZU_TIME;BZU_LENGTH,46,146,0.553191489,0.97985348,173,184,607627,0.93956044,3
NSGAII,com.ib.client.ExecutionFilter,BRANCH;BZU_TIME;BZU_LENGTH,9,30,0.422857143,1,22,22,12406,1,1
NSGAII,com.ib.client.OrderState,BRANCH;BZU_TIME;BZU_LENGTH,10,32,0.333333333,1,24,24,5437,1,2
NSGAII,com.ib.client.ComboLeg,BRANCH;BZU_TIME;BZU_LENGTH,9,30,0.681818182,1,23,23,4262,1,1
NSGAII,org.apache.commons.cli.HelpFormatter,BRANCH;BZU_TIME;BZU_LENGTH,37,143,0.195847363,0.979166667,137,146,711003,0.9375,116
NSGAII,org.apache.commons.cli.Option,BRANCH;BZU_TIME;BZU_LENGTH,46,113,0.608695652,1,100,100,22511,1,2
NSGAII,org.apache.commons.collections4.list.TreeList,BRANCH;BZU_TIME;BZU_LENGTH,27,183,0.388984509,0.98173516,209,221,610501,0.945205479,19
NSGAII,org.apache.commons.collections4.sequence.SequencesComparator,BRANCH;BZU_TIME;BZU_LENGTH,5,46,0.286585366,0.988764045,88,91,614572,0.966292135,7
